base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
AlN,La,0.056,v3,Al,12,N-Al-N,2-3,112.4777
AlN,La,0.056,v3,Al,12,N-Al-N,2-4,114.399
AlN,La,0.056,v3,Al,12,N-Al-N,3-4,100.8584
AlN,La,0.056,v3,Al,13,N-Al-N,1-2,101.2033
AlN,La,0.056,v3,Al,13,N-Al-N,1-3,110.1166
AlN,La,0.056,v3,Al,13,N-Al-N,1-4,114.1889
AlN,La,0.056,v3,Al,13,N-Al-N,2-3,111.3199
AlN,La,0.056,v3,Al,13,N-Al-N,2-4,114.5523
AlN,La,0.056,v3,Al,13,N-Al-N,3-4,105.5693
AlN,La,0.056,v3,Al,14,N-Al-N,1-2,105.241
AlN,La,0.056,v3,Al,14,N-Al-N,1-3,108.6625
AlN,La,0.056,v3,Al,14,N-Al-N,1-4,108.3148
AlN,La,0.056,v3,Al,14,N-Al-N,2-3,109.5334
AlN,La,0.056,v3,Al,14,N-Al-N,2-4,112.1677
AlN,La,0.056,v3,Al,14,N-Al-N,3-4,112.595
AlN,La,0.056,v3,Al,15,N-Al-N,1-2,109.4906
AlN,La,0.056,v3,Al,15,N-Al-N,1-3,109.2685
AlN,La,0.056,v3,Al,15,N-Al-N,1-4,105.4118
AlN,La,0.056,v3,Al,15,N-Al-N,2-3,108.8838
AlN,La,0.056,v3,Al,15,N-Al-N,2-4,110.9092
AlN,La,0.056,v3,Al,15,N-Al-N,3-4,112.7923
AlN,La,0.056,v3,Al,16,N-Al-N,1-2,116.6821
AlN,La,0.056,v3,Al,16,N-Al-N,1-3,102.8644
AlN,La,0.056,v3,Al,16,N-Al-N,1-4,112.1157
AlN,La,0.056,v3,Al,16,N-Al-N,2-3,102.8644
AlN,La,0.056,v3,Al,16,N-Al-N,2-4,112.1157
AlN,La,0.056,v3,Al,16,N-Al-N,3-4,109.0691
AlN,La,0.056,v3,Al,17,N-Al-N,1-2,101.3481
AlN,La,0.056,v3,Al,17,N-Al-N,1-3,108.7216
AlN,La,0.056,v3,Al,17,N-Al-N,1-4,111.9924
AlN,La,0.056,v3,Al,17,N-Al-N,2-3,111.0589
AlN,La,0.056,v3,Al,17,N-Al-N,2-4,113.279
AlN,La,0.056,v3,Al,17,N-Al-N,3-4,110.1018
AlN,La,0.056,v3,Al,18,N-Al-N,1-2,111.6035
AlN,La,0.056,v3,Al,18,N-Al-N,1-3,105.4314
AlN,La,0.056,v3,Al,18,N-Al-N,1-4,111.1048
AlN,La,0.056,v3,Al,18,N-Al-N,2-3,108.9118
AlN,La,0.056,v3,Al,18,N-Al-N,2-4,110.6543
AlN,La,0.056,v3,Al,18,N-Al-N,3-4,108.9513
AlN,La,0.056,v3,Al,19,N-Al-N,1-2,103.1443
AlN,La,0.056,v3,Al,19,N-Al-N,1-3,110.9012
AlN,La,0.056,v3,Al,19,N-Al-N,1-4,110.8163
AlN,La,0.056,v3,Al,19,N-Al-N,2-3,113.6646
AlN,La,0.056,v3,Al,19,N-Al-N,2-4,110.7221
AlN,La,0.056,v3,Al,19,N-Al-N,3-4,107.6067
AlN,La,0.056,v3,Al,20,N-Al-N,1-2,102.5103
AlN,La,0.056,v3,Al,20,N-Al-N,1-3,111.2747
AlN,La,0.056,v3,Al,20,N-Al-N,1-4,113.4256
AlN,La,0.056,v3,Al,20,N-Al-N,2-3,109.4144
AlN,La,0.056,v3,Al,20,N-Al-N,2-4,113.8477
AlN,La,0.056,v3,Al,20,N-Al-N,3-4,106.4156
AlN,La,0.056,v3,Al,21,N-Al-N,1-2,100.3664
AlN,La,0.056,v3,Al,21,N-Al-N,1-3,112.4998
AlN,La,0.056,v3,Al,21,N-Al-N,1-4,112.4998
AlN,La,0.056,v3,Al,21,N-Al-N,2-3,111.3099
AlN,La,0.056,v3,Al,21,N-Al-N,2-4,111.3099
AlN,La,0.056,v3,Al,21,N-Al-N,3-4,108.7166
AlN,La,0.056,v3,Al,22,N-Al-N,1-2,111.4697
AlN,La,0.056,v3,Al,22,N-Al-N,1-3,114.6075
AlN,La,0.056,v3,Al,22,N-Al-N,1-4,105.2421
AlN,La,0.056,v3,Al,22,N-Al-N,2-3,114.6075
AlN,La,0.056,v3,Al,22,N-Al-N,2-4,105.2422
AlN,La,0.056,v3,Al,22,N-Al-N,3-4,104.4687
AlN,La,0.056,v3,Al,23,N-Al-N,1-2,105.0027
AlN,La,0.056,v3,Al,23,N-Al-N,1-3,104.3159
AlN,La,0.056,v3,Al,23,N-Al-N,1-4,119.4427
AlN,La,0.056,v3,Al,23,N-Al-N,2-3,112.4777
AlN,La,0.056,v3,Al,23,N-Al-N,2-4,114.3989
AlN,La,0.056,v3,Al,23,N-Al-N,3-4,100.8584
AlN,La,0.056,v3,Al,24,N-Al-N,1-2,95.4394
AlN,La,0.056,v3,Al,24,N-Al-N,1-3,114.0862
AlN,La,0.056,v3,Al,24,N-Al-N,1-4,114.0865
AlN,La,0.056,v3,Al,24,N-Al-N,2-3,112.472
