base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,La,0.056,v3,In,6,N,In-N,1,2.152987
InN,La,0.056,v3,In,6,N,In-N,2,2.153155
InN,La,0.056,v3,In,6,N,In-N,3,2.170273
InN,La,0.056,v3,In,6,N,In-N,4,2.17429
InN,La,0.056,v3,In,7,N,In-N,1,2.161493
InN,La,0.056,v3,In,7,N,In-N,2,2.161693
InN,La,0.056,v3,In,7,N,In-N,3,2.162473
InN,La,0.056,v3,In,7,N,In-N,4,2.165995
InN,La,0.056,v3,In,8,N,In-N,1,2.169751
InN,La,0.056,v3,In,8,N,In-N,2,2.169754
InN,La,0.056,v3,In,8,N,In-N,3,2.172154
InN,La,0.056,v3,In,8,N,In-N,4,2.172951
InN,La,0.056,v3,In,9,N,In-N,1,2.164607
InN,La,0.056,v3,In,9,N,In-N,2,2.174607
InN,La,0.056,v3,In,9,N,In-N,3,2.174609
InN,La,0.056,v3,In,9,N,In-N,4,2.175289
InN,La,0.056,v3,In,10,N,In-N,1,2.155513
InN,La,0.056,v3,In,10,N,In-N,2,2.165388
InN,La,0.056,v3,In,10,N,In-N,3,2.166096
InN,La,0.056,v3,In,10,N,In-N,4,2.167107
