base_strc,alloy,x,version,cation,cation_no,angle_label,bond_angle_deg
AlN,Y,0.167,v1,Al,10,N-Al-N,113.0408
AlN,Y,0.167,v1,Al,10,N-Al-N,113.9245
AlN,Y,0.167,v1,Al,11,N-Al-N,111.248
AlN,Y,0.167,v1,Al,11,N-Al-N,108.6601
AlN,Y,0.167,v1,Al,11,N-Al-N,107.4759
AlN,Y,0.167,v1,Al,11,N-Al-N,117.0857
AlN,Y,0.167,v1,Al,11,N-Al-N,104.1304
AlN,Y,0.167,v1,Al,11,N-Al-N,107.713
AlN,Y,0.167,v1,Al,12,N-Al-N,104.3439
AlN,Y,0.167,v1,Al,12,N-Al-N,111.8613
AlN,Y,0.167,v1,Al,12,N-Al-N,110.2486
AlN,Y,0.167,v1,Al,12,N-Al-N,105.3939
AlN,Y,0.167,v1,Al,12,N-Al-N,106.3124
AlN,Y,0.167,v1,Al,12,N-Al-N,117.5431
AlN,Y,0.167,v1,Al,13,N-Al-N,102.0262
AlN,Y,0.167,v1,Al,13,N-Al-N,107.7359
AlN,Y,0.167,v1,Al,13,N-Al-N,109.6964
AlN,Y,0.167,v1,Al,13,N-Al-N,114.5884
AlN,Y,0.167,v1,Al,13,N-Al-N,111.7172
AlN,Y,0.167,v1,Al,13,N-Al-N,110.6003
AlN,Y,0.167,v1,Al,14,N-Al-N,110.7758
AlN,Y,0.167,v1,Al,14,N-Al-N,108.51
AlN,Y,0.167,v1,Al,14,N-Al-N,107.1756
AlN,Y,0.167,v1,Al,14,N-Al-N,103.5195
AlN,Y,0.167,v1,Al,14,N-Al-N,115.5806
AlN,Y,0.167,v1,Al,14,N-Al-N,111.1275
AlN,Y,0.167,v1,Al,15,N-Al-N,106.9181
AlN,Y,0.167,v1,Al,15,N-Al-N,104.2544
AlN,Y,0.167,v1,Al,15,N-Al-N,107.8245
AlN,Y,0.167,v1,Al,15,N-Al-N,112.9272
AlN,Y,0.167,v1,Al,15,N-Al-N,111.564
AlN,Y,0.167,v1,Al,15,N-Al-N,112.7768
AlN,Y,0.167,v1,Al,16,N-Al-N,106.6451
AlN,Y,0.167,v1,Al,16,N-Al-N,105.8707
AlN,Y,0.167,v1,Al,16,N-Al-N,110.8682
AlN,Y,0.167,v1,Al,16,N-Al-N,116.1121
AlN,Y,0.167,v1,Al,16,N-Al-N,109.1217
AlN,Y,0.167,v1,Al,16,N-Al-N,108.171
AlN,Y,0.167,v1,Al,17,N-Al-N,101.2084
AlN,Y,0.167,v1,Al,17,N-Al-N,103.2567
AlN,Y,0.167,v1,Al,17,N-Al-N,108.7898
AlN,Y,0.167,v1,Al,17,N-Al-N,118.6464
AlN,Y,0.167,v1,Al,17,N-Al-N,110.7236
AlN,Y,0.167,v1,Al,17,N-Al-N,112.8216
AlN,Y,0.167,v1,Al,18,N-Al-N,99.6602
AlN,Y,0.167,v1,Al,18,N-Al-N,116.5611
AlN,Y,0.167,v1,Al,18,N-Al-N,110.1045
AlN,Y,0.167,v1,Al,18,N-Al-N,116.2697
AlN,Y,0.167,v1,Al,18,N-Al-N,111.0807
AlN,Y,0.167,v1,Al,18,N-Al-N,103.3541
AlN,Y,0.167,v1,Al,19,N-Al-N,105.6057
AlN,Y,0.167,v1,Al,19,N-Al-N,98.7794
AlN,Y,0.167,v1,Al,19,N-Al-N,109.2969
AlN,Y,0.167,v1,Al,19,N-Al-N,116.4921
AlN,Y,0.167,v1,Al,19,N-Al-N,111.8182
AlN,Y,0.167,v1,Al,19,N-Al-N,113.4899
AlN,Y,0.167,v1,Al,20,N-Al-N,103.1273
AlN,Y,0.167,v1,Al,20,N-Al-N,100.8695
AlN,Y,0.167,v1,Al,20,N-Al-N,107.2236
AlN,Y,0.167,v1,Al,20,N-Al-N,116.503
AlN,Y,0.167,v1,Al,20,N-Al-N,114.2266
AlN,Y,0.167,v1,Al,20,N-Al-N,112.9306
AlN,Y,0.167,v1,Al,21,N-Al-N,104.2667
AlN,Y,0.167,v1,Al,21,N-Al-N,105.705
AlN,Y,0.167,v1,Al,21,N-Al-N,115.4723
AlN,Y,0.167,v1,Al,21,N-Al-N,115.7819
AlN,Y,0.167,v1,Al,21,N-Al-N,107.2162
AlN,Y,0.167,v1,Al,21,N-Al-N,108.6484
AlN,Y,0.167,v1,Al,22,N-Al-N,105.1279
AlN,Y,0.167,v1,Al,22,N-Al-N,108.0051
AlN,Y,0.167,v1,Al,22,N-Al-N,114.7287
AlN,Y,0.167,v1,Al,22,N-Al-N,107.2221
AlN,Y,0.167,v1,Al,22,N-Al-N,115.9009
AlN,Y,0.167,v1,Al,22,N-Al-N,105.4468
AlN,Y,0.167,v1,Al,23,N-Al-N,103.1539
AlN,Y,0.167,v1,Al,23,N-Al-N,104.2676
AlN,Y,0.167,v1,Al,23,N-Al-N,106.1504
AlN,Y,0.167,v1,Al,23,N-Al-N,118.4393
AlN,Y,0.167,v1,Al,23,N-Al-N,110.9493
AlN,Y,0.167,v1,Al,23,N-Al-N,112.4375
AlN,Y,0.167,v1,Al,24,N-Al-N,107.8857
AlN,Y,0.167,v1,Al,24,N-Al-N,108.9873
AlN,Y,0.167,v1,Al,24,N-Al-N,107.1956
AlN,Y,0.167,v1,Al,24,N-Al-N,105.8308
AlN,Y,0.167,v1,Al,24,N-Al-N,116.9804
AlN,Y,0.167,v1,Al,24,N-Al-N,109.7658
AlN,Y,0.167,v1,Al,25,N-Al-N,107.1363
AlN,Y,0.167,v1,Al,25,N-Al-N,104.6948
AlN,Y,0.167,v1,Al,25,N-Al-N,114.3419
AlN,Y,0.167,v1,Al,25,N-Al-N,115.186
AlN,Y,0.167,v1,Al,25,N-Al-N,104.8366
AlN,Y,0.167,v1,Al,25,N-Al-N,110.8785
AlN,Y,0.167,v1,Al,26,N-Al-N,108.3165
AlN,Y,0.167,v1,Al,26,N-Al-N,107.0701
AlN,Y,0.167,v1,Al,26,N-Al-N,104.8974
AlN,Y,0.167,v1,Al,26,N-Al-N,112.0976
AlN,Y,0.167,v1,Al,26,N-Al-N,111.2552
AlN,Y,0.167,v1,Al,26,N-Al-N,112.7577
AlN,Y,0.167,v1,Al,27,N-Al-N,104.7365
AlN,Y,0.167,v1,Al,27,N-Al-N,106.0576
AlN,Y,0.167,v1,Al,27,N-Al-N,111.1324
AlN,Y,0.167,v1,Al,27,N-Al-N,114.1142
AlN,Y,0.167,v1,Al,27,N-Al-N,110.3332
AlN,Y,0.167,v1,Al,27,N-Al-N,110.266
AlN,Y,0.167,v1,Al,28,N-Al-N,106.4574
AlN,Y,0.167,v1,Al,28,N-Al-N,105.6299
AlN,Y,0.167,v1,Al,28,N-Al-N,113.2479
AlN,Y,0.167,v1,Al,28,N-Al-N,114.4664
AlN,Y,0.167,v1,Al,28,N-Al-N,107.5551
AlN,Y,0.167,v1,Al,28,N-Al-N,109.5881
AlN,Y,0.167,v1,Al,29,N-Al-N,108.5489
AlN,Y,0.167,v1,Al,29,N-Al-N,104.7192
AlN,Y,0.167,v1,Al,29,N-Al-N,115.3786
AlN,Y,0.167,v1,Al,29,N-Al-N,108.897
AlN,Y,0.167,v1,Al,29,N-Al-N,102.4968
AlN,Y,0.167,v1,Al,29,N-Al-N,116.5412
AlN,Y,0.167,v1,Al,30,N-Al-N,111.8189
AlN,Y,0.167,v1,Al,30,N-Al-N,111.7018
AlN,Y,0.167,v1,Al,30,N-Al-N,107.2657
AlN,Y,0.167,v1,Al,30,N-Al-N,112.582
AlN,Y,0.167,v1,Al,30,N-Al-N,107.4764
AlN,Y,0.167,v1,Al,30,N-Al-N,105.5572
AlN,Y,0.167,v1,Y,31,N-Y-N,118.3423
AlN,Y,0.167,v1,Y,31,N-Y-N,116.5728
AlN,Y,0.167,v1,Y,31,N-Y-N,96.4471
AlN,Y,0.167,v1,Y,31,N-Y-N,115.8484
AlN,Y,0.167,v1,Y,31,N-Y-N,100.109
AlN,Y,0.167,v1,Y,31,N-Y-N,104.1607
AlN,Y,0.167,v1,Y,32,N-Y-N,122.6862
AlN,Y,0.167,v1,Y,32,N-Y-N,99.3543
AlN,Y,0.167,v1,Y,32,N-Y-N,115.2449
AlN,Y,0.167,v1,Y,32,N-Y-N,79.5461
AlN,Y,0.167,v1,Y,32,N-Y-N,97.5326
AlN,Y,0.167,v1,Y,32,N-Y-N,115.3785
AlN,Y,0.167,v1,Y,32,N-Y-N,81.0724
AlN,Y,0.167,v1,Y,32,N-Y-N,99.1044
AlN,Y,0.167,v1,Y,32,N-Y-N,177.2756
AlN,Y,0.167,v1,Y,32,N-Y-N,83.6146
AlN,Y,0.167,v1,Y,33,N-Y-N,105.4709
AlN,Y,0.167,v1,Y,33,N-Y-N,118.4733
AlN,Y,0.167,v1,Y,33,N-Y-N,104.0939
AlN,Y,0.167,v1,Y,33,N-Y-N,119.8601
AlN,Y,0.167,v1,Y,33,N-Y-N,103.9304
AlN,Y,0.167,v1,Y,33,N-Y-N,102.8293
AlN,Y,0.167,v1,Y,34,N-Y-N,114.3109
AlN,Y,0.167,v1,Y,34,N-Y-N,112.8872
AlN,Y,0.167,v1,Y,34,N-Y-N,102.841
AlN,Y,0.167,v1,Y,34,N-Y-N,116.0911
AlN,Y,0.167,v1,Y,34,N-Y-N,106.5781
AlN,Y,0.167,v1,Y,34,N-Y-N,102.1496
AlN,Y,0.167,v1,Y,35,N-Y-N,105.626
AlN,Y,0.167,v1,Y,35,N-Y-N,117.6311
AlN,Y,0.167,v1,Y,35,N-Y-N,105.3564
AlN,Y,0.167,v1,Y,35,N-Y-N,118.776
AlN,Y,0.167,v1,Y,35,N-Y-N,108.1379
AlN,Y,0.167,v1,Y,35,N-Y-N,100.0624
AlN,Y,0.167,v1,Y,36,N-Y-N,115.4932
AlN,Y,0.167,v1,Y,36,N-Y-N,111.7085
AlN,Y,0.167,v1,Y,36,N-Y-N,107.0197
AlN,Y,0.167,v1,Y,36,N-Y-N,113.5784
AlN,Y,0.167,v1,Y,36,N-Y-N,104.4974
AlN,Y,0.167,v1,Y,36,N-Y-N,103.2535
AlN,Y,0.167,v2,Al,1,N-Al-N,104.9044
AlN,Y,0.167,v2,Al,1,N-Al-N,113.9821
AlN,Y,0.167,v2,Al,1,N-Al-N,100.8184
AlN,Y,0.167,v2,Al,1,N-Al-N,101.6622
AlN,Y,0.167,v2,Al,1,N-Al-N,119.1469
AlN,Y,0.167,v2,Al,1,N-Al-N,116.2856
AlN,Y,0.167,v2,Al,2,N-Al-N,110.1895
AlN,Y,0.167,v2,Al,2,N-Al-N,107.5845
AlN,Y,0.167,v2,Al,2,N-Al-N,105.0631
AlN,Y,0.167,v2,Al,2,N-Al-N,101.9192
AlN,Y,0.167,v2,Al,2,N-Al-N,116.7966
AlN,Y,0.167,v2,Al,2,N-Al-N,115.0657
AlN,Y,0.167,v2,Al,3,N-Al-N,99.5065
AlN,Y,0.167,v2,Al,3,N-Al-N,99.5048
AlN,Y,0.167,v2,Al,3,N-Al-N,105.0026
AlN,Y,0.167,v2,Al,3,N-Al-N,117.5236
AlN,Y,0.167,v2,Al,3,N-Al-N,118.2155
AlN,Y,0.167,v2,Al,3,N-Al-N,112.9675
AlN,Y,0.167,v2,Al,4,N-Al-N,102.6642
AlN,Y,0.167,v2,Al,4,N-Al-N,108.0118
AlN,Y,0.167,v2,Al,4,N-Al-N,117.0131
AlN,Y,0.167,v2,Al,4,N-Al-N,108.4444
AlN,Y,0.167,v2,Al,4,N-Al-N,115.4957
AlN,Y,0.167,v2,Al,4,N-Al-N,104.8864
AlN,Y,0.167,v2,Al,5,N-Al-N,104.8492
AlN,Y,0.167,v2,Al,5,N-Al-N,103.8858
AlN,Y,0.167,v2,Al,5,N-Al-N,117.0912
AlN,Y,0.167,v2,Al,5,N-Al-N,111.6024
AlN,Y,0.167,v2,Al,5,N-Al-N,109.1573
AlN,Y,0.167,v2,Al,5,N-Al-N,110.1103
AlN,Y,0.167,v2,Al,6,N-Al-N,104.8856
AlN,Y,0.167,v2,Al,6,N-Al-N,110.3007
AlN,Y,0.167,v2,Al,6,N-Al-N,114.4057
AlN,Y,0.167,v2,Al,6,N-Al-N,106.6754
AlN,Y,0.167,v2,Al,6,N-Al-N,106.2209
AlN,Y,0.167,v2,Al,6,N-Al-N,113.5789
AlN,Y,0.167,v2,Al,7,N-Al-N,110.2515
AlN,Y,0.167,v2,Al,7,N-Al-N,112.2096
AlN,Y,0.167,v2,Al,7,N-Al-N,108.2414
AlN,Y,0.167,v2,Al,7,N-Al-N,100.5238
AlN,Y,0.167,v2,Al,7,N-Al-N,106.6289
AlN,Y,0.167,v2,Al,7,N-Al-N,118.4522
AlN,Y,0.167,v2,Al,8,N-Al-N,105.4145
AlN,Y,0.167,v2,Al,8,N-Al-N,107.2863
AlN,Y,0.167,v2,Al,8,N-Al-N,103.3757
AlN,Y,0.167,v2,Al,8,N-Al-N,113.5758
AlN,Y,0.167,v2,Al,8,N-Al-N,110.9265
AlN,Y,0.167,v2,Al,8,N-Al-N,115.1736
AlN,Y,0.167,v2,Al,9,N-Al-N,107.204
AlN,Y,0.167,v2,Al,9,N-Al-N,106.0618
AlN,Y,0.167,v2,Al,9,N-Al-N,115.7378
AlN,Y,0.167,v2,Al,9,N-Al-N,104.7763
AlN,Y,0.167,v2,Al,9,N-Al-N,112.0388
AlN,Y,0.167,v2,Al,9,N-Al-N,110.2905
AlN,Y,0.167,v2,Al,10,N-Al-N,105.9769
AlN,Y,0.167,v2,Al,10,N-Al-N,115.5267
AlN,Y,0.167,v2,Al,10,N-Al-N,102.9959
AlN,Y,0.167,v2,Al,10,N-Al-N,104.2631
AlN,Y,0.167,v2,Al,10,N-Al-N,115.4166
AlN,Y,0.167,v2,Al,10,N-Al-N,112.8559
AlN,Y,0.167,v2,Al,11,N-Al-N,106.999
AlN,Y,0.167,v2,Al,11,N-Al-N,101.3389
AlN,Y,0.167,v2,Al,11,N-Al-N,116.6999
AlN,Y,0.167,v2,Al,11,N-Al-N,109.8587
AlN,Y,0.167,v2,Al,11,N-Al-N,113.3757
AlN,Y,0.167,v2,Al,11,N-Al-N,107.8185
AlN,Y,0.167,v2,Al,12,N-Al-N,104.2577
AlN,Y,0.167,v2,Al,12,N-Al-N,104.2349
AlN,Y,0.167,v2,Al,12,N-Al-N,107.8406
AlN,Y,0.167,v2,Al,12,N-Al-N,115.8911
AlN,Y,0.167,v2,Al,12,N-Al-N,110.2703
AlN,Y,0.167,v2,Al,12,N-Al-N,113.4243
AlN,Y,0.167,v2,Al,13,N-Al-N,106.3073
AlN,Y,0.167,v2,Al,13,N-Al-N,104.2961
AlN,Y,0.167,v2,Al,13,N-Al-N,110.9171
AlN,Y,0.167,v2,Al,13,N-Al-N,115.5487
AlN,Y,0.167,v2,Al,13,N-Al-N,108.0259
AlN,Y,0.167,v2,Al,13,N-Al-N,111.5757
AlN,Y,0.167,v2,Al,14,N-Al-N,103.4626
AlN,Y,0.167,v2,Al,14,N-Al-N,107.7896
AlN,Y,0.167,v2,Al,14,N-Al-N,117.865
AlN,Y,0.167,v2,Al,14,N-Al-N,111.7729
AlN,Y,0.167,v2,Al,14,N-Al-N,103.0909
AlN,Y,0.167,v2,Al,14,N-Al-N,112.4318
AlN,Y,0.167,v2,Al,15,N-Al-N,105.0323
AlN,Y,0.167,v2,Al,15,N-Al-N,103.4109
AlN,Y,0.167,v2,Al,15,N-Al-N,115.4292
AlN,Y,0.167,v2,Al,15,N-Al-N,113.5534
AlN,Y,0.167,v2,Al,15,N-Al-N,111.6908
AlN,Y,0.167,v2,Al,15,N-Al-N,107.6034
AlN,Y,0.167,v2,Al,16,N-Al-N,102.1496
AlN,Y,0.167,v2,Al,16,N-Al-N,104.8635
AlN,Y,0.167,v2,Al,16,N-Al-N,107.1196
AlN,Y,0.167,v2,Al,16,N-Al-N,115.7178
AlN,Y,0.167,v2,Al,16,N-Al-N,114.8332
AlN,Y,0.167,v2,Al,16,N-Al-N,110.8617
AlN,Y,0.167,v2,Al,17,N-Al-N,103.8912
AlN,Y,0.167,v2,Al,17,N-Al-N,106.5556
AlN,Y,0.167,v2,Al,17,N-Al-N,114.7738
AlN,Y,0.167,v2,Al,17,N-Al-N,111.8613
AlN,Y,0.167,v2,Al,17,N-Al-N,112.3567
AlN,Y,0.167,v2,Al,17,N-Al-N,107.3343
AlN,Y,0.167,v2,Al,18,N-Al-N,98.7246
AlN,Y,0.167,v2,Al,18,N-Al-N,111.1112
AlN,Y,0.167,v2,Al,18,N-Al-N,117.5709
AlN,Y,0.167,v2,Al,18,N-Al-N,111.941
AlN,Y,0.167,v2,Al,18,N-Al-N,115.707
AlN,Y,0.167,v2,Al,18,N-Al-N,102.2057
AlN,Y,0.167,v2,Al,19,N-Al-N,103.3868
AlN,Y,0.167,v2,Al,19,N-Al-N,109.1487
AlN,Y,0.167,v2,Al,19,N-Al-N,112.951
AlN,Y,0.167,v2,Al,19,N-Al-N,112.5028
AlN,Y,0.167,v2,Al,19,N-Al-N,111.1355
AlN,Y,0.167,v2,Al,19,N-Al-N,107.7554
AlN,Y,0.167,v2,Al,20,N-Al-N,98.6154
AlN,Y,0.167,v2,Al,20,N-Al-N,108.4819
AlN,Y,0.167,v2,Al,20,N-Al-N,116.5617
AlN,Y,0.167,v2,Al,20,N-Al-N,114.0781
AlN,Y,0.167,v2,Al,20,N-Al-N,112.4834
AlN,Y,0.167,v2,Al,20,N-Al-N,106.7089
AlN,Y,0.167,v2,Al,21,N-Al-N,103.7838
AlN,Y,0.167,v2,Al,21,N-Al-N,113.6216
AlN,Y,0.167,v2,Al,21,N-Al-N,111.1234
AlN,Y,0.167,v2,Al,21,N-Al-N,112.4129
AlN,Y,0.167,v2,Al,21,N-Al-N,109.9459
AlN,Y,0.167,v2,Al,21,N-Al-N,106.0351
AlN,Y,0.167,v2,Al,22,N-Al-N,104.8317
AlN,Y,0.167,v2,Al,22,N-Al-N,109.2315
AlN,Y,0.167,v2,Al,22,N-Al-N,114.1432
AlN,Y,0.167,v2,Al,22,N-Al-N,109.7774
AlN,Y,0.167,v2,Al,22,N-Al-N,114.426
AlN,Y,0.167,v2,Al,22,N-Al-N,104.4096
AlN,Y,0.167,v2,Al,23,N-Al-N,106.5772
AlN,Y,0.167,v2,Al,23,N-Al-N,103.954
AlN,Y,0.167,v2,Al,23,N-Al-N,111.5993
AlN,Y,0.167,v2,Al,23,N-Al-N,113.1418
AlN,Y,0.167,v2,Al,23,N-Al-N,108.8276
AlN,Y,0.167,v2,Al,23,N-Al-N,112.5403
AlN,Y,0.167,v2,Al,24,N-Al-N,105.1424
AlN,Y,0.167,v2,Al,24,N-Al-N,115.4417
AlN,Y,0.167,v2,Al,24,N-Al-N,106.9683
AlN,Y,0.167,v2,Al,24,N-Al-N,113.5677
AlN,Y,0.167,v2,Al,24,N-Al-N,108.408
AlN,Y,0.167,v2,Al,24,N-Al-N,106.9797
AlN,Y,0.167,v2,Al,25,N-Al-N,102.2926
AlN,Y,0.167,v2,Al,25,N-Al-N,103.1389
AlN,Y,0.167,v2,Al,25,N-Al-N,106.6839
AlN,Y,0.167,v2,Al,25,N-Al-N,112.0048
AlN,Y,0.167,v2,Al,25,N-Al-N,113.984
AlN,Y,0.167,v2,Al,25,N-Al-N,116.827
AlN,Y,0.167,v2,Al,26,N-Al-N,106.1393
AlN,Y,0.167,v2,Al,26,N-Al-N,109.7758
AlN,Y,0.167,v2,Al,26,N-Al-N,108.5148
AlN,Y,0.167,v2,Al,26,N-Al-N,108.0788
AlN,Y,0.167,v2,Al,26,N-Al-N,115.4822
AlN,Y,0.167,v2,Al,26,N-Al-N,108.752
AlN,Y,0.167,v2,Al,27,N-Al-N,107.1089
AlN,Y,0.167,v2,Al,27,N-Al-N,107.6461
AlN,Y,0.167,v2,Al,27,N-Al-N,108.364
AlN,Y,0.167,v2,Al,27,N-Al-N,110.4045
AlN,Y,0.167,v2,Al,27,N-Al-N,109.8248
AlN,Y,0.167,v2,Al,27,N-Al-N,113.2624
AlN,Y,0.167,v2,Al,28,N-Al-N,102.2079
AlN,Y,0.167,v2,Al,28,N-Al-N,109.9711
AlN,Y,0.167,v2,Al,28,N-Al-N,113.7735
AlN,Y,0.167,v2,Al,28,N-Al-N,110.7769
AlN,Y,0.167,v2,Al,28,N-Al-N,112.9076
AlN,Y,0.167,v2,Al,28,N-Al-N,107.207
AlN,Y,0.167,v2,Al,29,N-Al-N,109.551
AlN,Y,0.167,v2,Al,29,N-Al-N,107.0062
AlN,Y,0.167,v2,Al,29,N-Al-N,110.4255
AlN,Y,0.167,v2,Al,29,N-Al-N,106.6212
AlN,Y,0.167,v2,Al,29,N-Al-N,113.3589
AlN,Y,0.167,v2,Al,29,N-Al-N,109.619
AlN,Y,0.167,v2,Al,30,N-Al-N,102.3274
AlN,Y,0.167,v2,Al,30,N-Al-N,110.7023
AlN,Y,0.167,v2,Al,30,N-Al-N,103.6479
AlN,Y,0.167,v2,Al,30,N-Al-N,115.0285
AlN,Y,0.167,v2,Al,30,N-Al-N,115.0733
AlN,Y,0.167,v2,Al,30,N-Al-N,109.2035
AlN,Y,0.167,v2,Y,31,N-Y-N,100.7388
AlN,Y,0.167,v2,Y,31,N-Y-N,108.1261
AlN,Y,0.167,v2,Y,31,N-Y-N,105.4439
AlN,Y,0.167,v2,Y,31,N-Y-N,118.5072
AlN,Y,0.167,v2,Y,31,N-Y-N,114.1627
AlN,Y,0.167,v2,Y,31,N-Y-N,108.6174
AlN,Y,0.167,v2,Y,32,N-Y-N,106.7042
AlN,Y,0.167,v2,Y,32,N-Y-N,119.3991
AlN,Y,0.167,v2,Y,32,N-Y-N,100.1099
AlN,Y,0.167,v2,Y,32,N-Y-N,77.5171
AlN,Y,0.167,v2,Y,32,N-Y-N,116.783
AlN,Y,0.167,v2,Y,32,N-Y-N,106.0583
AlN,Y,0.167,v2,Y,32,N-Y-N,74.8174
AlN,Y,0.167,v2,Y,32,N-Y-N,105.6698
AlN,Y,0.167,v2,Y,32,N-Y-N,75.6685
AlN,Y,0.167,v2,Y,32,N-Y-N,177.6269
AlN,Y,0.167,v2,Y,33,N-Y-N,108.4142
AlN,Y,0.167,v2,Y,33,N-Y-N,111.8482
AlN,Y,0.167,v2,Y,33,N-Y-N,101.2843
AlN,Y,0.167,v2,Y,33,N-Y-N,118.6631
AlN,Y,0.167,v2,Y,33,N-Y-N,112.9162
AlN,Y,0.167,v2,Y,33,N-Y-N,102.2913
AlN,Y,0.167,v2,Y,34,N-Y-N,108.4562
AlN,Y,0.167,v2,Y,34,N-Y-N,114.9193
AlN,Y,0.167,v2,Y,34,N-Y-N,110.9335
AlN,Y,0.167,v2,Y,34,N-Y-N,116.267
AlN,Y,0.167,v2,Y,34,N-Y-N,110.4795
AlN,Y,0.167,v2,Y,34,N-Y-N,95.1381
AlN,Y,0.167,v2,Y,35,N-Y-N,104.0538
AlN,Y,0.167,v2,Y,35,N-Y-N,120.0863
AlN,Y,0.167,v2,Y,35,N-Y-N,105.1739
AlN,Y,0.167,v2,Y,35,N-Y-N,116.8893
AlN,Y,0.167,v2,Y,35,N-Y-N,105.2696
AlN,Y,0.167,v2,Y,35,N-Y-N,103.9061
AlN,Y,0.167,v2,Y,36,N-Y-N,101.8025
AlN,Y,0.167,v2,Y,36,N-Y-N,115.1459
AlN,Y,0.167,v2,Y,36,N-Y-N,103.8381
AlN,Y,0.167,v2,Y,36,N-Y-N,119.4137
AlN,Y,0.167,v2,Y,36,N-Y-N,109.2998
AlN,Y,0.167,v2,Y,36,N-Y-N,106.2762
AlN,Y,0.167,v3,Al,1,N-Al-N,106.3918
AlN,Y,0.167,v3,Al,1,N-Al-N,105.4806
AlN,Y,0.167,v3,Al,1,N-Al-N,106.89
AlN,Y,0.167,v3,Al,1,N-Al-N,112.5132
AlN,Y,0.167,v3,Al,1,N-Al-N,111.8316
AlN,Y,0.167,v3,Al,1,N-Al-N,113.1204
AlN,Y,0.167,v3,Al,2,N-Al-N,117.1457
AlN,Y,0.167,v3,Al,2,N-Al-N,103.5948
AlN,Y,0.167,v3,Al,2,N-Al-N,111.7855
AlN,Y,0.167,v3,Al,2,N-Al-N,104.4405
AlN,Y,0.167,v3,Al,2,N-Al-N,109.1739
AlN,Y,0.167,v3,Al,2,N-Al-N,110.1763
AlN,Y,0.167,v3,Al,3,N-Al-N,105.4231
AlN,Y,0.167,v3,Al,3,N-Al-N,105.1433
AlN,Y,0.167,v3,Al,3,N-Al-N,113.7016
AlN,Y,0.167,v3,Al,3,N-Al-N,117.0808
AlN,Y,0.167,v3,Al,3,N-Al-N,107.3442
AlN,Y,0.167,v3,Al,3,N-Al-N,108.3515
AlN,Y,0.167,v3,Al,4,N-Al-N,104.7804
AlN,Y,0.167,v3,Al,4,N-Al-N,104.0575
AlN,Y,0.167,v3,Al,4,N-Al-N,119.0149
AlN,Y,0.167,v3,Al,4,N-Al-N,111.2318
AlN,Y,0.167,v3,Al,4,N-Al-N,102.0475
AlN,Y,0.167,v3,Al,4,N-Al-N,115.2813
AlN,Y,0.167,v3,Al,5,N-Al-N,110.3101
AlN,Y,0.167,v3,Al,5,N-Al-N,107.841
AlN,Y,0.167,v3,Al,5,N-Al-N,103.9102
AlN,Y,0.167,v3,Al,5,N-Al-N,105.5794
AlN,Y,0.167,v3,Al,5,N-Al-N,114.955
AlN,Y,0.167,v3,Al,5,N-Al-N,114.1052
AlN,Y,0.167,v3,Al,6,N-Al-N,103.7418
AlN,Y,0.167,v3,Al,6,N-Al-N,106.3589
AlN,Y,0.167,v3,Al,6,N-Al-N,117.0734
AlN,Y,0.167,v3,Al,6,N-Al-N,111.6382
AlN,Y,0.167,v3,Al,6,N-Al-N,104.4376
AlN,Y,0.167,v3,Al,6,N-Al-N,113.2391
AlN,Y,0.167,v3,Al,7,N-Al-N,100.4266
AlN,Y,0.167,v3,Al,7,N-Al-N,105.3263
AlN,Y,0.167,v3,Al,7,N-Al-N,114.9433
AlN,Y,0.167,v3,Al,7,N-Al-N,116.9849
AlN,Y,0.167,v3,Al,7,N-Al-N,111.9006
AlN,Y,0.167,v3,Al,7,N-Al-N,107.2553
AlN,Y,0.167,v3,Al,8,N-Al-N,103.7772
AlN,Y,0.167,v3,Al,8,N-Al-N,112.7948
AlN,Y,0.167,v3,Al,8,N-Al-N,111.4824
AlN,Y,0.167,v3,Al,8,N-Al-N,109.2474
AlN,Y,0.167,v3,Al,8,N-Al-N,109.2634
AlN,Y,0.167,v3,Al,8,N-Al-N,110.0462
AlN,Y,0.167,v3,Al,9,N-Al-N,104.4254
AlN,Y,0.167,v3,Al,9,N-Al-N,109.0529
AlN,Y,0.167,v3,Al,9,N-Al-N,112.7564
AlN,Y,0.167,v3,Al,9,N-Al-N,110.7762
AlN,Y,0.167,v3,Al,9,N-Al-N,114.5993
AlN,Y,0.167,v3,Al,9,N-Al-N,105.2469
AlN,Y,0.167,v3,Al,10,N-Al-N,105.6537
AlN,Y,0.167,v3,Al,10,N-Al-N,105.3987
AlN,Y,0.167,v3,Al,10,N-Al-N,112.7708
AlN,Y,0.167,v3,Al,10,N-Al-N,111.908
AlN,Y,0.167,v3,Al,10,N-Al-N,109.7345
AlN,Y,0.167,v3,Al,10,N-Al-N,111.2134
AlN,Y,0.167,v3,Al,11,N-Al-N,109.1561
AlN,Y,0.167,v3,Al,11,N-Al-N,103.7785
AlN,Y,0.167,v3,Al,11,N-Al-N,103.4447
AlN,Y,0.167,v3,Al,11,N-Al-N,107.3855
AlN,Y,0.167,v3,Al,11,N-Al-N,115.1848
AlN,Y,0.167,v3,Al,11,N-Al-N,117.0006
AlN,Y,0.167,v3,Al,12,N-Al-N,105.0824
AlN,Y,0.167,v3,Al,12,N-Al-N,103.8809
AlN,Y,0.167,v3,Al,12,N-Al-N,114.4724
